Space Valley	https://amazon.it//gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.b6b58538-2938-b3c3-60e8-eae3cbaba27f%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07X13KXLQ&ref=sr_1_90&keywords=computer&qid=1605439803&sr=8-90			0
"MSI GS66 Stealth 10SE-415IT, Notebook Gaming, 15,6"" FHD 300Hz, Intel Core I7-10875H, 16GB RAM DDRIV 3200MHz, 1TB SSD M.2 PCIe 3x4, Nvidia RTX 2060 6GB GDDR6, Win 10 Home [Layout e Garanzia Italia]"	https://amazon.it//MSI-10SE-415IT-Notebook-I7-10875H-Garanzia/dp/B08C9HK9GR/ref=sr_1_91?dchild=1&keywords=computer&qid=1605439803&sr=8-91		FINO A 3 MONITOR CON MATRIX DISPLAY MULTI-TASKAmplia la tua visione collegando più display contemporaneamente tramite HDMI e Thunderbolt 3 oppure regalati una risoluzione a 8K tramite l'uscita Thunderbolt 3 per assicurarti una maggiore produttività o ancor più divertimento.	1
"Acer Nitro 5 AN515-54-72FF Notebook Gaming, Processore Intel Core i7-9750H, RAM 16 GB DDR4, 1024GB PCIe NVMe SSD, Display 15.6"" FHD IPS 60 Hz LCD, Nvidia GeForce GTX 1650 4GB GDDR5, Windows 10 Home"	https://amazon.it//Acer-AN515-54-72FF-Notebook-Processore-i7-9750H/dp/B084XLGBKV/ref=sr_1_92?dchild=1&keywords=computer&qid=1605439803&sr=8-92	1.299,00 €	Scopri un livello di gaming ancora più coinvolgente con il display full HD e la potente tecnologia del notebook Acer Nitro 5: domina il gaming con il processore Intel Core i7-9750H e la scheda grafica NVIDIA GeForce GTX e detta le priorità del gameplay fluido con Killer Ethernet E2500 e Gigabit Wi-Fi 6 e la tecnologia 2x2 MU-MIMO.	1
Pc desktop intel i7 9700,Ram 16 Gb ddr4, Ssd m.2 256 Gb,Lettore masterizzatore, Windows 10 Pro, cpu 8 core, Computer i7,fisso assemblato cpu 4.70ghz in turbo, wifi desktop ssd completo	https://amazon.it//desktop-Windows-assemblato-Computer-completo/dp/B0777M33QW/ref=sr_1_93?dchild=1&keywords=computer&qid=1605439803&sr=8-93	659,99 €	Questo computer è munito di tecnologia moderna e ad alta prestazione ultima generazione 9° .Troviamo un potente processore OCTACORE intel I7 9700 4,70Ghz . Il DESKTOP che proponiamo si inserisce nella fascia medio alta dei PC home/office. Questo Desktop è una base ideale per qualsiasi utilizzo dall'ufficio e Domestico fino ad arrivare al gaming . Il kit comprende anche le ram con la nuova tecnologia ddr4 capaci di gestire molte applicazioni senza cali di prestazioni e senza lunghe attese. PC Linea Pj J INTEL,sono pc professionali dedicati ad uso quotidiano in tutti i settori ,alla lavorazione di Video e programmi di disegno ,dalla scuola al lavoro all'uso domestico,si distinguono per l'ottimo rapporto qualità prezzo e per basso consumo energetico Troverete un Servizio Clienti sempre disponibile al 3394003199 / 0810106058 per ogni eventuale richieste / problemi / delucidazioni & modifiche al PC.	0
PIPIKA Cavo Stampante USB 2.0,[3M] Cavo USB Tipo A Maschio a Tipo B Maschio Cavetto Placcato Oro per Stampante HP, Canon, Lexmark, Epson, dell, Xerox, Samsung Brother, Panasonic, Scanner ECC	https://amazon.it//Stampante-Maschio-Cavetto-Placcato-Panasonic/dp/B089N623TP/ref=sr_1_94?dchild=1&keywords=computer&qid=1605439803&sr=8-94	5,99 €		0
Guaina cavi 2 Pezzi, 2x2 M Guaina per Cavi Flessibile, Raccogli Cavi/Raccogli Spiralato/guaina Cavo per Raccogliere Fasci di Cavi per PC, TV, Impianti Hi-Fi(22mm Ø)	https://amazon.it//Flessibile-Raccogli-Spiralato-Raccogliere-Impianti/dp/B08GPXVVQS/ref=sr_1_95?dchild=1&keywords=computer&qid=1605439803&sr=8-95	14,99 €	Dati tecnici: Materiale dei tubi dei cavi: PE Materiale delle clip per canali: silicone. Peso: 366 g Colore delle clip per canali: nero, colore della guaina del cavo: nero, grigio. Lunghezza: 2 metri x 2 Diametro: 22 mm (per circa 8 cavi dati USB). Contenuto della confezione: 1 tubo per cavi nero. 1 tubo per cavi grigio. 1 clip di fissaggio per cavi. 2 canali singoli, 4 canali a doppio canale. 2 x 3 canali, 2 clip per cavi a cinque canali.	0
"DELL XPS 9560 Computer portatile, Schermo 15.6"" 4K Ultra HD (3840 x 2160) InfinityEdge touch, 8GB RAM, 256 GB SSD, GeForce GTX 1050 4GB, Nero/Argento"	https://amazon.it//Computer-portatile-Schermo-InfinityEdge-GeForce/dp/B01N29JQD5/ref=sr_1_96?dchild=1&keywords=computer&qid=1605439803&sr=8-96			0
Cuffie per PC, cuffie USB per computer, cuffie da gioco con microfono a cancellazione del rumore e controllo del volume, call center cablato leggero, ultra confortevole, cuffie per computer e PC	https://amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A026966628CIDX0QIE1GR&url=%2Fcomputer-microfono-cancellazione-controllo-confortevole%2Fdp%2FB08LKV4SYT%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1605440139%26sr%3D8-97-spons%26psc%3D1&qualifier=1605440139&id=2168113886727329&widgetName=sp_atf_next	21,99 €	Caratteristiche: 1, questo auricolare PC dispone di cancellazione del rumore assicura una posizione di conversazione accurata per ogni parola. Fornisce una comunicazione di alta qualità ed è durevole e stabile per un lungo periodo di tempo. La sua eccellente qualità del suono offre agli utenti un'esperienza piacevole. Le cuffie per PC ti aiutano a essere ascoltate più chiaramente e ad avvicinarti ai tuoi clienti e a usufruire di servizi di chiamate di alta qualità. 2, l'auricolare del PC con il design del cavo di controllo audio per accendere il microfono on/off per un uso più conveniente! Semplici controlli audio consentono di accedere facilmente ai controlli del volume e disattivare il cavo, è possibile regolare rapidamente il volume delle cuffie su/giù, disattivare il microfono o l'altoparlante. 3, ideale per corsi online, chat, call center, chiamate in conferenza, presentazioni webinar e altro ancora. Parametri tecnici: 1. Tipo interfaccia: USB 2. Diametro del corno: 28 mm. 3. Impedenza altoparlante: 32 ohm 4. Risposta in frequenza dell'altoparlante: 20Hz - 20KHz 5. Sensibilità del corno: 115dB 6. Potenza di uscita nominale: 41MW 7. Potenza di uscita massima: 84MW 8. Livello di rumore: meno di -78dBA 9. Gamma dinamica: 78 dBA 10. THD: meno di 0,1%: 11. Stereo crosstalk: meno di -52 dBA 12. Specifiche del microfono: 6 x 5 mm. 13. Sensibilità microfono: -52dB 14. Puntamento microfono: tutto puntamento 15. Impedenza microfono: meno di 2.2K ohm 16. Risposta in frequenza microfono: 50Hz - 15KHz 17. Lunghezza del cavo: 2 m. Contenuto della confezione: 1 microfono per cuffie.	0
5 Pezzi Chiavetta USB 64 GB Mini Pen Drive 64 Giga Metallo Unità Flash Drive Penna USB Key Portatile Pennetta USB 64GB per PC, Laptop, Auto ecc (5 Multicolore)	https://amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A04663631QIVV4PT1H9TJ&url=%2FChiavetta-Metallo-Portatile-Pennetta-Multicolore%2Fdp%2FB089LTT2P3%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1605440139%26sr%3D8-98-spons%26psc%3D1&qualifier=1605440139&id=2168113886727329&widgetName=sp_atf_next	28,99 €	Dettagli del prodotto: Capacità: 64GB Formato tascabile, facile da trasportare Tipo di interfaccia: compatibile con USB 2.0 e USB 2.0 (retrocompatibile con USB 1.1) Compatibilità: La memoria stick è compatibile con tutti i sistemi operativi comuni come Windows 7/8/10 / 2000 / XP / Vista / ME / NT, Linux e Mac OS.  Compatibile con la maggior parte dei computer, laptop, porte USB per auto, ecc. Mancia:  La capacità di visualizzazione della chiavetta USB è circa il 90% della capacità nominale, questo è un fenomeno normale, non influisce sull'uso. Il prodotto include  5*64GB Chiavetta USB	0
Microsoft Surface Pro 7, Core i5, RAM 8 GB, SSD 128 GB, Platinum	https://amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0554221CRAC9E0T9C6J&url=%2FMicrosoft-Surface-Pro-Core-Platinum%2Fdp%2FB07X8NL7MW%2Fref%3Dsr_1_99_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1605440139%26sr%3D8-99-spons%26psc%3D1&qualifier=1605440139&id=2168113886727329&widgetName=sp_atf_next	1.011,00 €	"SURFACE PRO 7Specifiche tecnicheScenariUn computer portatile 2-in-1 versatile per lavorare, giocare, fare acquisti, disporre operazioni bancarie, scrivere sullo schermo e seguire Netflix in streaming.Dimensioni292 mm x 201 mm x 8,5 mm (11,5"""" x 7,9"""" x 0,33"""")SchermoSchermo: schermo PixelSense da 12,3""""Risoluzione: 2736 x 1824 (267 PPI)Proporzioni: 3:2Touchscreen: input multitocco a 10 puntiMemoria4 GB, 8 GB o 16 GB di LPDDR4x RAMProcessoreProcessore Intel Core i3-1005G1 Dual-Core di decima generazioneProcessore Intel Core i5-1035G4 Quad-Core di decima generazioneProcessore Intel Core i7-1065G7 Quad-Core di decima generazioneSicurezzaFirmware TPMProtezione di livello aziendale grazie all'accesso con riconoscimento facciale tramite Windows HelloSoftwareWindows 10 Home7Versione di prova di Microsoft Office 365 valida 30 giorniSensoriSensore di luce ambientaleAccelerometroGiroscopioMagnetometroSpazio di archiviazioneOpzioni SSD (unità a stato solido): 128 GB, 256 GB, 512 GB o 1 TBDurata della batteriaFino a 10.5 ore di autonomia per la riproduzione di video localiGraficaGrafica Intel UHD (i3)Grafica Intel Iris Plus (i5, i7)Connessioni1 porta USB-C1 porta USB-A full-sizeConnettore jack per cuffie da 3,5 mmMini DisplayPort1 porta Surface ConnectPorta per Cover con tasti per Surface4Lettore di carte magnetiche microSDXCCompatibile con Surface DialVideocamere, video e audioFotocamera per l'autenticazione facciale con Windows Hello (anteriore)Videocamera anteriore da 5 MP con video Full-HD da 1080pFotocamera posteriore da 8 MP con messa a fuoco automatica e video Full HD da 1080pDue microfoni da studio far-fieldAltoparlanti stereo da 1,6 W con Dolby Audio PremiumWirelessWi-Fi 6: compatibile con 802.11 axTecnologia Bluetooth Wireless 5.0EsternoTelaio: design unibody Signature in lega di magnesio con aerazione perimetrale nascostaColori: Platino, Nero satinatoPulsanti fisici: volume, alimentazionePeso (esclusa la Cover con tasti)i3, i5: 775 g (1,70 lb)i7: 790 g (1,74 lb)Scopri surface pro 7, ora ancora più veloce grazie al processore intel core di 10a generazione e la versione completa di windows 10 home. Dall'ufficio a casa, dall'aeroporto alla strada: migliora la tua produttività. Regola l'innovativo sostegno integrato e la cover con tasti e trasforma surface pro 7 da portatile a tablet a studio portatile."	1
"HP Elite x2 1012 G2 2.5GHz i5-7200U 12.3"" 2736 x 1824Pixel Touch screen Argento Ibrido (2 in 1) (Ricondizionato)"	https://amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A069218623XL18FUXEX6O&url=%2FHP-i5-7200U-1824Pixel-Argento-Ricondizionato%2Fdp%2FB07QKLJRB4%2Fref%3Dsr_1_100_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1605440139%26sr%3D8-100-spons%26psc%3D1&qualifier=1605440139&id=2168113886727329&widgetName=sp_atf_next	849,00 €		0
Auricolari cablati Audio stereo Auricolari in-ear con cuffie da 3,5 mm Plug Microfono Controllo volume per allenamento sportivo Compatibile con telefoni cellulari Tablet Computer portatili	https://amazon.it//Auricolari-Microfono-Controllo-allenamento-Compatibile/dp/B08HM77FYX/ref=sr_1_101?dchild=1&keywords=computer&qid=1605440139&sr=8-101	9,99 €	Perché scegli le nostre cuffie in-ear cablate con microfono e controllo del volume?   - Qualità audio stereo a 360 gradi, gli auricolari sportivi in-ear possono inviare alti nitidi e bassi profondi  - Microfono ad alta fedeltà, cuffie cablate nell'orecchio con microfono realizzato a mani libere che parlano a voce  - Il controllo del volume sul cavo, l'auricolare cablato con jack da 3,5 mm offre la massima comodità  - Comoda vestibilità sicura, puoi indossare auricolari con filo con controllo del volume per lo sport e il lavoro  - Plug and play, gli auricolari cablati sono più comodi da usare rispetto agli auricolari wireless Bluetooth  - Cuffie cablate economiche e pratiche con microfono per telefono cellulare di alta qualità e convenienti  - Cuffie da 3,5 mm ampiamente compatibili con microfono per tutti i dispositivi con jack per cuffie da 3,5 mm  - Cavo lungo 120 cm, cuffia cablata ti consente di condividere un auricolare con il tuo amico per ascoltare la musica  - Aspetto elegante e semplice, gli auricolari cablati per la corsa sono adatti per uomo e donna   Caratteristiche tecniche:   Tipo: cuffie intrauricolari  Materiale degli auricolari: ABS  Materiale del filo: TPE  Lunghezza del filo: 120 cm / 47 pollici  Jack per cuffie: 3,5 mm  Peso: 11g  Colore: bianco    Elenco dei pacchetti:   2 x auricolari cablati	0
Samsung –  Memoria 8 GB per PC portatile – Kit 2x4 GB Dual Channel originale 204 Pin DDR3-1333 PC3-10600 CL9 SO-DIMM per DDR3 i5 + i7 portatile con supporto DDR3 – 1333 MHz	https://amazon.it//Samsung-COMPUTER-PORTATILE-10600-CL9-SO-DIMM-i7-portatile/dp/B0034YFCK2/ref=sr_1_102?dchild=1&keywords=computer&qid=1605440139&sr=8-102	59,88 €	8 gb dual channel kit 2 x 4 samsung originale 204 pin pc3 10600 ddr3 1333 cl9 so dimm corrente i5 ddr3 + supporto notebook i7 mhz - 2x 4GB =8GB SODIMM DDR3 (PC3-10600 1333MHZ CL9) - PER TUTTI DDR3 NOTEBOOK con 1333 Sussidio + APPLE 2010 Modelli - Migliore Qualità attraverso Memoria Originale Samsung - 100% Dual Channel possibile con 2 x 4GB	1
DINOKA Contachilometri Bici Senza Fili,YS Computer di Bicicletta,Impermeabile Bici Computer per Tachimetro Bici Wireless Ciclocomputer con Display Retroilluminato,la Distanza di Tracciamento,velocità	https://amazon.it//DINOKA-Contachilometri-Impermeabile-Ciclocomputer-Retroilluminato/dp/B07ZRJT8DX/ref=sr_1_103?dchild=1&keywords=computer&qid=1605440139&sr=8-103			0
AOMOSA Supporto Per Laptop, Supporto Da Scrivania Pieghevole Per Laptop Portatile, Supporto Per Vassoio Ergonomico Leggero E Regolabile, Supporti Da Scrivania Per Computer Ventilati In Alluminio.	https://amazon.it//AOMOSA-Pieghevole-Ergonomico-Regolabile-Alluminio/dp/B08HD1M9CK/ref=sr_1_104?dchild=1&keywords=computer&qid=1605440139&sr=8-104	9,99 €	Supporti per laptop pieghevoli multifunzionali in lega di alluminio AOMOSA   Chiunque lavori spesso su un laptop o usi solo un laptop per navigare sa che le posture piegate possono causare problemi alla schiena e lavorare, studiare, fare shopping o giocare davanti al display per molto tempo manterrà anche i tuoi occhi in uno stato stretto. Per correggere la postura seduta e permettere al laptop di dissipare meglio il calore, il supporto per laptop è sicuramente uno strumento indispensabile per la vita e il lavoro. Il caratteristico supporto per laptop può rendere gli occhi, il corpo e la postura seduta in uno stato più coordinato, proteggendo così la tua salute.   Design ergonomico Il miglior design a 18 e 32 angoli è ergonomico, può offrirti un comfort migliore, migliorare la postura e ridurre la pressione su occhi e collo.   Forte dissipazione del calore Il design cavo nella parte inferiore consente all'aria fresca di fluire liberamente intorno al laptop, in modo da ottenere una migliore dissipazione del calore e aiutare a prevenire danni all'hardware   Design pieghevole e portatile La dimensione è 20 * 7 cm, il supporto è pieghevole e facile da riporre. L'impronta è piccola, adatta per essere utilizzata ovunque, pesa solo 77G, può essere facilmente riposta in una valigia, uno zaino o persino una borsa.   Resistenza e piedini antiscivolo Sono realizzati materiali di alta qualità lega di alluminio e acciaio inossidabile, rendendo la staffa più resistente. È possibile mantenere quattro piedini antiscivolo, il supporto è stabile e protegge qualsiasi superficie su cui si trova. Evita inutili scivoloni durante il disegno, la digitazione e la lettura.	0
GlobaLink Lampada da Scrivania,26CM Luce LED per Monitor Computer con Alimentazione USB,Lampada da Lettura,Lampada Tavolo e Ufficio,3 Temperature di Colore, 10 Livelli di Luminosità, Funzione Memoria	https://amazon.it//GlobaLink-Scrivania-Alimentazione-Temperature-Luminosit%C3%A0/dp/B08D3CYW5Z/ref=sr_1_105?dchild=1&keywords=computer&qid=1605440139&sr=8-105	19,49 €		0
Trust Almo Set di Altoparlanti 2.0 USB con Potenza di Picco di 10 W, Nero [nuovo modello]	https://amazon.it//Trust-Altoparlanti-Potenza-Picco-modello/dp/B07G4SVXTC/ref=sr_1_106?dchild=1&keywords=computer&qid=1605440139&sr=8-106	16,99 €	Set di altoparlanti stereo compatti con potenza di 5 Watt RMS (potenza di picco di 10 Watt). Alimentazione USB: non sono necessari adattatori di rete.	0
"Elekin Supporto per Computer Portatile,Supporto per Laptop Ventilato in Alluminio,Supporto PC Portatile 6 Livelli Angolazione Regolabile Pieghevole Supporto per PC/iPad/Notebook/Tablet,10-17"""	https://amazon.it//Elekin-Portatile-Angolazione-Regolabile-Pieghevole/dp/B085ZDP8WQ/ref=sr_1_107?dchild=1&keywords=computer&qid=1605440139&sr=8-107	17,99 €		0
BMAX X13 PC Portatile Notebook 13.3 Pollici Windows 10 Computer N4000, 4GB+ 64G eMMc,1920 x 1080, Dual-band WIFI, BT 4.2, USB 3.0 ×2	https://amazon.it//X13-Portatile-Notebook-Computer-Dual-band/dp/B08B4NCY4P/ref=sr_1_108?dchild=1&keywords=computer&qid=1605440139&sr=8-108	239,99 €		1
Kit di Pulizia Antistatica con Spazzole per Schede Madri, 10 pezzi, Circuiti Stampati, Tastiera, Computer o Macchina Fotografica, KIT di spazzole ESD, Spazzole Antistatiche con Setole in Nylon	https://amazon.it//Antistatica-Spazzole-Circuiti-Fotografica-Antistatiche/dp/B088FQ96WM/ref=sr_1_109?dchild=1&keywords=computer&qid=1605440139&sr=8-109	10,99 €	Sei stanco di tutta la polvere e lo sporco che si sono accumulati nelle fessure, nei vuoti e negli interstizi dei tuoi numerosi elettrodomestici elettronici? Allora avete trovato la soluzione qui! Set di 10 spazzole in nylon, set di 10 spazzole per la pulizia antistatica Pulisci il computer, la tastiera, la stampante,le schede madri di computer o macchine fotografiche, le fessure delle finestre o l'aria condizionata in poco tempo. E non devi avere paura dei circuiti stampati - le nostre sottili spazzole di nylon sono antistatiche e non si caricano elettricamente. Inoltre, non graffiano la superficie e forniscono una pulizia soddisfacente! Le nostre spazzole e spazzole per la pulizia sono adatte per: > Schede di circuiti stampati di ogni tipo con condensatori, resistenze, conduttivi interrati > Elettrodomestici elettrici come lavastoviglie, macchina da caffè, forno, lavatrice > Elettronica da intrattenimento come computer, laptop, telefono cellulare, tablet, cuffie, sistema musicale > Pulizia auto come fessure di ventilazione, fessure strette, bottoni > Pulizia domestica di fessure, angoli e interstizi delle finestre, riscaldamento, termostati In consegna: > 9 x spazzole antistatiche in diverse dimensioni, testa in nylon > 1 x spazzola fine per le fessure più piccole	0
10 Pollici 4G Tablet, 2 in 1 Tablet PC Con wifi Offerte 4G Android 9.0 4GB RAM + 64GB ROM / 128GB Espansione e Dual SIM Full HD PC, Portatili e Tablet WiFi / GPS / Bluetooth Tablet (ORO)	https://amazon.it//Pollici-Offerte-Espansione-Portatili-Bluetooth/dp/B0859C5MT4/ref=sr_1_110?dchild=1&keywords=computer&qid=1605440139&sr=8-110		"Contenuto della confezione 1 * 10 pollici Tablet 1 * cavo USB 1 * Manuale dell'utente 1 * adattatore OTG 1 * Cuffie 1 * Custodia in pelle 1 * Nano pellicola protettiva 1 * penna touch screen 1 * lampada a LED 1 * tastiera Bluetooth 1 * mouse BluetoothServizio post-vendita Questo tablet ha una garanzia gratuita di un anno (ad eccezione dei danni causati dall'uomo). In caso di domande, si prega di contattare il nostro servizio clienti online.Domande su come installare Netflix Fai clic su Impostazioni> Sicurezza> Fonti sconosciute (consente l'installazione di applicazioni da fonti sconosciute)> Apri il browser> inserisci ""Aptoide"" (download)> Apri ""Aptoide"" e cerca ""> seleziona:"" Altro. (Se non risolto, contatta Il nostro negozio online consulta il nostro servizio clienti).Informazioni di base Dimensioni: 10,1 pollici Sistema operativo: Android 9.0 Tipo di scheda: slot per schede SIM (scheda Micro SD), doppia scheda SIM Risoluzione: HD 1280 * 800 Processore: Quad-core 1.3GHz Bluetooth: Bluetooth 4.0 Schermo: touchscreen IPS Interfaccia: Micro USB 3.0 Jack per cuffie: 3,5 mm Porta USB: 1 x Micro OTG / USB Batteria: 8000 mAh (la batteria integrata non è rimovibile) WIFI: IEEE 802.11b / g / n Funzione GPS: sì Radio FM: sì G-Sensor 3D: Sì Più lingue: inglese, francese, tedesco, italiano, spagnolo, ecc.RAM RAM: 4 GB ROM: 64 GB (espandibile a 128 GB tramite scheda MicroSD)Funzione della fotocamera Fotocamera frontale: 5,0 MP Fotocamera posteriore: 8,0 MP"	0
Webcam PC con Microfono ENONEO 110° Grandangolo Webcam HD 1080P/1536P Spina & Giocare USB 2.0/3.0 Streaming Web Camera PC Fisso per Videochiamate, Conferenza, Gioca a Giochi Telecamera Computer (Nero)	https://amazon.it//ENONEO-Grandangolo-Videochiamate-Conferenza-Telecamera/dp/B088PM4FY6/ref=sr_1_111?dchild=1&keywords=computer&qid=1605440139&sr=8-111	20,99 €	"📷 Microfono Antirumore  webcam usb per pc con microfono può captare chiaramente la tua voce, la persona che stai chiamando ti sentirà chiaramente e senza fastidiosi rumori di fondo, anche se sei in una stanza occupata.   📷 Nessun Driver Richiesto / Spina & Giocare  Preparati subito a utilizzare il web camera pc senza doverti preoccupare di installare alcun driver.Collega semplicemente questa webcam HD al tuo computer e chat video istantaneamente con Skype, Windows Messenger o la tua applicazione di messaggistica istantanea preferita.   📷 Anti-interferenza  Cavo dati standard in rame stagnato lungo 1,5 m con anello antirumore per eliminare le interferenze del segnale e una trasmissione del segnale più stabile.   📷 Supporto Regolabile  Essere in grado di spostare la posizione del pc webcam microfono. La fotocamera per computer ha una clip regolabile che può aggrapparsi a varie parti del PC configurate.   📷 NOTA:  Se non vedi la tua webcam sul tuo dispositivo, puoi provare quanto segue: 1. Per utenti Mac: collega questa webcam al tuo Mac e apri FaceTime, fai clic sul menu video (situato nell'angolo in alto a sinistra dello schermo), quindi seleziona Fotocamera ICT.  2. Per utenti Windows: puoi accedere a Gestione dispositivi, fare clic sul dispositivo immagine, fare clic con il tasto destro su ""USB Camera"" e quindi fare clic su ""Abilita"" 3. (NOTA: se il sistema richiede l'installazione della videocamera non riuscita o non riuscita, ignorarla e aprirla direttamente per provarla)."	0
WisFox Mouse Senza Fili, 2.4G Wireless Mouse Laptop Mouse Computer Antiscivolo Ergonomico Mouse USB 6 Pulsanti con Ricevitore Nano 3 Livelli DPI Regolabili Mouse Senza Fili per Windows, Mac (Verde)	https://amazon.it//WisFox-Antiscivolo-Ergonomico-Ricevitore-Regolabili/dp/B089K34S4B/ref=sr_1_112?dchild=1&keywords=computer&qid=1605440139&sr=8-112	12,99 €		0
AtailorBird 14 Pollici Custodia Borsa Professionale per Computer Portatile Laptop Sleeve Case Resistente all'Acqua Busta di Protezione per Notebook- Vino Rosso	https://amazon.it//AtailorBird-Professionale-Portatile-Resistente-Protezione/dp/B089SQHGJ1/ref=sr_1_113?dchild=1&keywords=computer&qid=1605440139&sr=8-113	16,59 €		0
Auricolare per telefono cellulare con microfono, cuffie USB con microfono Call Center Headset cancellazione del rumore e controlli audio stereo PC per call center ufficio business computer	https://amazon.it//Auricolare-cellulare-microfono-cancellazione-controlli/dp/B08CTLY3JR/ref=sr_1_114?dchild=1&keywords=computer&qid=1605440139&sr=8-114	20,00 €	Specifiche: Materiale del prodotto: plastica, spugna. Colore del prodotto: nero. Fonte sonora dell'uscita della macchina: computer del PC Tipo di spina: USB Tipo di auricolare: auricolare cablato. Microfono: sì Impedenza: 150 (Î) Lunghezza del cavo: 2,5 (m) Diametro altoparlante: 28 (Î¦mm) Contenuto della confezione: 1 paio di cuffie.	0
Zaino da viaggio per computer portatile, grande capacità, antifurto, con porta di ricarica USB e jack per cuffie, zaino impermeabile in pelle PU per uomini e donne, adatto per laptop da 15,6 pollici	https://amazon.it//computer-portatile-capacit%C3%A0-antifurto-impermeabile/dp/B081N3P494/ref=sr_1_115?dchild=1&keywords=computer&qid=1605440139&sr=8-115		"Zaino da viaggio per computer portatile. Caratteristiche: 1. Questo elegante e leggero zaino per computer è realizzato in pelle PU di alta qualità, materiale interno è tessuto di nylon, resistente agli strappi e all'abrasione. 2. La porta di ricarica USB esterna fornisce un comodo metodo di ricarica per le apparecchiature elettroniche. Il jack per cuffie consente di ascoltare facilmente la musica. 3. Design con tasca antifurto nascosta sul retro, vicino alla vita, in modo da non dover più preoccuparsi di soldi quando si viaggia, e gli oggetti di valore come le carte di credito saranno persi o rubati. 4. La lunghezza regolabile si adatta alla forma del corpo e i morbidi cuscinetti traspiranti riducono il fastidio di spalle e schiena causati dal peso dello zaino. 5. Multiuso: il suo aspetto casual lo rende adatto per molte diverse occasioni, può essere utilizzato come zaino sportivo all'aperto, zaino universitario, zaino da viaggio, zaino per computer, zaino da moto, zaino casual, zaino per computer portatile. È anche un regalo ideale per famiglia, amici e partner. Tasca multifunzione. Scomparto per computer portatile da 15,6"", MacBook. Scomparto principale: abbigliamento, libri, power bank, fotocamera, ecc. Scomparto anteriore: notebook, riviste, cuffie, ecc. Tasca frontale con cerniera: chiavi, occhiali e altri piccoli oggetti. Tasca posteriore a prova di furto: portafoglio, telefoni cellulari, passaporto, carte di credito, ecc. Tasche laterali: bottiglie d'acqua, ombrelli. Specifiche: Peso: 0,55 kg. Colore: nero. Genere: unisex. ★ Dimensioni (lunghezza x larghezza x altezza): 36,6 x 24,9 x 47 cm. Materiale: nylon di alta qualità."	0
EverVanz, Borsa a Tracolla Convertibile, Zaino per Computer Portatile, Borsa Casual, Borsa Messaggero Unisex, Valigetta In Poliestere per Laptop da 15 a 17 Pollici, Resistente all'Acqua	https://amazon.it//EverVanz-Convertibile-Messaggero-Poliestere-Resistente/dp/B08DHHW38S/ref=sr_1_116?dchild=1&keywords=computer&qid=1605440139&sr=8-116			1
CHUWI CoreBox Mini PC Windows 10,Intel Core i5-5257U Mini Desktop pc, 8GB DDR3 256GB SSD,Expandable 2TB 2.5 Pollici HDD, 2.4GHz/5GHz Dual WiFi / 4K Decodifica /BT4.2	https://amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A00542333MM2PAYEG9A96&url=%2FCHUWI-CoreBox-i5-5257U-Expandable-Decodifica%2Fdp%2FB08BYFN5BC%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1605440139%26sr%3D8-117-spons%26psc%3D1&qualifier=1605440139&id=2168113886727329&widgetName=sp_mtf	299,00 €	•Informazione generale Marchio: CHUWI Tipo: Mini PC Sistema operativo: Window 10 CPU: Intel Core i5-5257U Núcleo:Dual core, 2.7GHz-3.1GHz  RAM: 8 GB ROM: 256GB GPU: Intel Iris Graphics6100 Support-Netzwerk: WIFI, Bluetooth 4.2 Estensore di memoria: scheda SSD a 128 GB (scheda non inclusa) Alimentatore:12V/2A • Porta Slot per scheda TF: Sí HD: Sí USB: 2*USB 2.0 / 2*USB 3.0 SSD-Port: Sí DC: Sí USB-C: Sí VGA: Sì HDD SATA: SìIl pacchetto include: 1 x Corebox Mini PC 1 x adattatore di alimentazione 1 x manuale di istruzioni	1
